token_id,image_filename,metadata_filename,series,rarity,combination_fingerprint,image_sha256,metadata_sha256,approval_status,changed_in_1of1_update
1616,NRA_1616.png,NRA_1616.json,Night Owl Video,Rare,b669bc32b6568e9d5a656f2e42e0f847ac00cb834826cecfa2e84dc8052a14c5,9cfecd8c57539cc395394a2bae046527ebb8f2dfe1d51d5590c115fbc03d0f9a,3e437b99df5e0fa1c7cf8d68a94f855badf81c1c42d09124156b91fcb8729e5c,approved,no
1617,NRA_1617.png,NRA_1617.json,Token Pawn,Rare,c1c6ddbe388111be6e440958886f3b5bc972b70967dab1e040729126d26acae4,cea3bce899cc2897969412dea6034e056ef96a06c3a4fc77b047666453c08ef8,1c9691d222f0c8aad67f4e23a76161d03359cdda8447eee1915c6448b779bf6c,approved,no
1618,NRA_1618.png,NRA_1618.json,Midnight Diner,Rare,620a00eba371e863496b6d132b9f9f4c5b72b62e9960c0c47235768d4a5b0fa1,b6f21da7a1b334049a65b9a96ea7a3baabd6eaff63d97570a02920934800e4c0,e69cb591cbcd0c2f5335ab472a331e5ce4f63ed947ad94fd4c34300c02bfb696,approved,no
1619,NRA_1619.png,NRA_1619.json,Midnight Diner,Rare,fc102fbb2c9cf357b1c434ffbb3a3c442c8b0206c72190f0f5fa0bc2a19153c7,38ee0903457a312188b903b18d78302fd5960eed204f5ca4fa240bb5b51a539e,b0bb0eb1ef316ce44c6ea544c2784a0d4f1ad6ad528091e3a93a0d96311fa88b,approved,no
1620,NRA_1620.png,NRA_1620.json,Night Owl Video,Rare,9bbd69eb33dc7a51e53a66214e79c35a85c0a52a77ce22d14541dd048db43afb,9111ba14d19eb696417ad8709cd9fce8a98a9b10d4086fc86ea638fddbab3b01,cbe3191c40bf955213525623a749920d6615f2761766f8ee37b1299759e610b3,approved,no
1621,NRA_1621.png,NRA_1621.json,Midnight Diner,Rare,a3613318dca2933ed4956d6ab8515eefbc63a0389a55434d9d4c93e8b4e817ac,c4b03b7eeccb7241446c8afce5231b868a0a06bd792c60143571e8ed86a9b363,9bc1a977126437f6b0cff68d80a0771401b79df191ee38fe649ad873aad3ae2a,approved,no
1622,NRA_1622.png,NRA_1622.json,Night Owl Video,Rare,fdd869e01dfdbff540f41699352fb5da97873ba4154a0466106800af1865c181,a6c5ba517a8b09ffead77b90370fbe12b9578f3fb572ce1c21412833d304cba5,2235176c47928b21b5faad460c6ec42594581fc809543a1d92dd64d43f31db16,approved,no
1623,NRA_1623.png,NRA_1623.json,Midnight Diner,Rare,ee79785f8ca72e2748a3493f43de647c4c6cfb04927aaacc1677ee93b8deed69,fcc6ebe74f40c5750246c2357fc66745fb83013d70e33254cb94ab7db7e2c831,71a57e7b7216f1219611bb4c2e41d0a3cdb8255d1d792b874eae77fb9b4f4a58,approved,no
1624,NRA_1624.png,NRA_1624.json,Midnight Diner,Rare,230261e33fb3616fb845c6ca397fdc31ba7c4802481a1bd4656b23485a598907,9ebc0273b92e0352eaf772b0bb9f5a4021470ded837006d5ba739ca258769ff5,4ee79fb73b86cf79339a6a33e1c88b44d59bc151fe9b19fdd23b9aea34d73935,approved,no
1625,NRA_1625.png,NRA_1625.json,Midnight Diner,Rare,cb6ccb82c6b5ac5b90535e28b5b788f81961bb014b555d8ae5cb1f072472ed47,c03fb8636a24618ab8cc3bd176f41fe14b3de080c25afb9fc4f0561734b0dc59,9c3809b05f388d8224a3d1df88f4429a370551ac1d9735597b6d53f9f3deab75,approved,no
1626,NRA_1626.png,NRA_1626.json,Token Pawn,Rare,db01ba00e30eb3a13311ea18ff90519c7f2c277efb40ff9729baefb8d4026b2b,b58dce2742b9ce8ade7ada77c5ce7c10fc1ce426cacb538f9bb209839c76cd37,212d11c718c8f9bdf897b8180e8d18de3c44c71ab696f992352cb87fdaa8fa5c,approved,no
1627,NRA_1627.png,NRA_1627.json,Midnight Diner,Rare,2eb5603b9152168ee6d026f5700bb8098c589a57dca15bd281ec34b5cdebc119,271db50a2090ec9437a25a3aff33c9028e6f1cfbd362fc0a7ee6eeb397b20065,8c97a51278ce79464bbb1aeb8c8b5946ae4ac83f594764cf6fb054734b4b3c82,approved,no
1628,NRA_1628.png,NRA_1628.json,Midnight Diner,Rare,5825742c9f7191c2bdfd58b3780ba939320da211ed6aaf723ca7a2bfa68be4c3,82d6c9bd62978f7a112e3fd3557bfa1cb9571e90ead12eea23aee89ad4623324,9d44fcdc5eb75598862930beffcaedf36bd7489c6566992df01aaa1e803b8dc0,approved,no
1629,NRA_1629.png,NRA_1629.json,Midnight Diner,Rare,3284ba33371ef1ea72d6edc84970276a437a53d0a829eee6080d30f1cb08bb93,493821903af7ac0ce71c94fe7c3a75d70985dce2414dfea1945f1f42e3642239,ea80e793870ce7ccfb101aab1f45192e2c8647799157123745ce6a7525f33b14,approved,no
1630,NRA_1630.png,NRA_1630.json,Token Pawn,Rare,95899340ecbf9daf46467eda036be35c4e44bbb950a94804edfe3701aa6fc7eb,38e2a068b5657092face13583766bbe43554b3f37fea0255e6bccf7bd0fecd05,3a2e9c79240de61c358aaba405a0ef868198297961306d971bed2f1b12be75c8,approved,no
1631,NRA_1631.png,NRA_1631.json,Midnight Diner,Rare,ca00d3f816bdefb4cbda985a33da2332d56222375d27f92022e5b56769e9b669,ae6e9416172c6ec09d72941d6ab1d9601419fcd27abf5aefbddca8d8fcb2c53f,b27177033fe8c0e9501c985092a2a5e109102f4e3ace98eb26b82a4f05afb77a,approved,no
1632,NRA_1632.png,NRA_1632.json,Midnight Diner,Rare,fbc987c9624d917f79722350057b2757612e15bf84a5e3188e904b1be90c2ed0,0ab3ddad39b3bef7d1d9e0f2bd1be767b9c0dc0451ccd85a92671853b3539643,bf35fe3e2bddbf4b121d5917e01c5fd4d0c37796e782111910f6b9f72d6d49ca,approved,no
1633,NRA_1633.png,NRA_1633.json,Night Owl Video,Rare,d106ff14bab122d81518f1e0b00e07c30241c395f46ea63300a7f236f219795f,8d4ae63e57dd88b8f4d0211d2c33e8bea5c17a04be09467a1dcbea1728ea2459,19fe8e7ba273a9bbcb531fecab0caa84ab48f5e39b3dc1aa05c7499ce40b751c,approved,no
1634,NRA_1634.png,NRA_1634.json,Midnight Diner,Rare,dd8b56a477208ab6926591b72b5f0e68e7592c956e3a2a02f8c5f9f1dd804e8a,535c61143478e0a1ed50388f0cad7a39808c0f5cd1017c57ae1abb48839aa6cc,393104384ca41575262ff9a62bc521f9ee1c7704d2562bfee140770ca6eb2624,approved,no
1635,NRA_1635.png,NRA_1635.json,Midnight Diner,Rare,07a90cccbaabbac3481ef15af185a7754a34e23c7fda13042f347e25e5098156,6b80df1f956d5d5a7a320ec1fbd86fb8961dda00cea875c720b9b1bc0fabcf5d,1cf045edd895f93cf08ade0beb1793c9980b707a1225ab04a843a5388f63780b,approved,no
1636,NRA_1636.png,NRA_1636.json,Night Owl Video,Rare,d3842f62cac62bfd5af78a4e496a8ed5e37379641f02a56e2fde77d1bccfa013,d9819f22b4fc302b9b4d5de84bcccc963e2b343b5e750add0b59868a0de9a740,1103de54bbeac345ec9555ef7fa9ddee4889a50bb188511b207f729f33af085b,approved,no
1637,NRA_1637.png,NRA_1637.json,Night Owl Video,Rare,5bcefc7a36a6946e67f8d2a3a3da19c197652e5c0b85bfd8830ced5b83ba6549,af182618e83b150a12e8e99ce05f5d3e26a96ee4fe670436d09425504f317db9,984edd66283921e498a0be45a43868dbcd32f855e4e3e06ca65b121d3fa8596d,approved,no
1638,NRA_1638.png,NRA_1638.json,Midnight Diner,Rare,eb220aead86df0054eaefb1d9277c19ef72cf5699b2beadb7ef8877a85eb1d32,ef9826aef4d434cfd2b8fa600a677e8782115174ea47ccb61db6b8ac5736a6e3,7916f3bb34b84ad38fdd8f5c010bad41dc3047c7bdda88d4211142f44232cbe2,approved,no
1639,NRA_1639.png,NRA_1639.json,Night Owl Video,Rare,1acde5d3c646b498c0118c91d74ed45399507fb2802573a1258482d2cad19310,a247f948fc03af0f45444f12a1d6ace2b97c73eb43940b0288004eed63b3b029,9a443f3d12d43aa458c16450242e42d6e06f764848c6fbdbda376118a8f49c82,approved,no
1640,NRA_1640.png,NRA_1640.json,Midnight Diner,Rare,545eb228d2f4bdb2b34283e44e1746f1c2ed1b59be40f1f86d4eba7cf25aa28b,62b7777eff6c270c94fa484a19baef2f87fb9914f85b8450d7c9050f191b72a0,7011419ee6ba4cd7353c8e614a5fdd08fe414cb984fe508517a5b3d7b217a49a,approved,no
1641,NRA_1641.png,NRA_1641.json,Midnight Diner,Rare,5341f8471b488d5f6760f142493aae6970143d9499541e875845fe305dd229cc,15d51d3b5c12ff56ea9383e4d556ceec89b3eead5339424887b465735cfb662e,fe2936dc59eb89ede650d78b7ce4ac95eff85f160df610c7a2387533ed2c0377,approved,no
1642,NRA_1642.png,NRA_1642.json,Night Owl Video,Rare,13079fee06c6094a2b5409adba41807055c8abe778f940f175796cd1a29e8e42,7968745eaaeaa65461c656ae1c275260b7e32db0d7afc73a360fae9f3b269571,82634960e603a2c3d35d42dc5a54feaf0c774325a1a2c18c5b656154329f2d3b,approved,no
1643,NRA_1643.png,NRA_1643.json,Side B Records,Legendary,c84cd64e50ad3d49eea0f3f6b2888023939a5f150a058fb03a15ab6774442e79,c66f1e8c88e9d4204d0ef1b54e80223b878ed431e96928c4c7ba026a4fa8d75e,47ec5d392425e9cfd4e25aa0f05366cdacd57bc91d0a7a998d3f40c7e25229c6,approved,no
1644,NRA_1644.png,NRA_1644.json,Night Owl Video,Legendary,ede3f04844c433b5318510493c0401068724f56560a52c9ed03268c0d2bdf865,3811e6f91635fec1200fdaf2b022b9beae5e5dc492f18fa0e77fec1160b7bd5f,2fce9a3c1aa7ed8198b5b4f2cb3c3181d76c568224ca9cff562f5d33307516ef,approved,no
1645,NRA_1645.png,NRA_1645.json,Side B Records,Legendary,8758855585f624dc197491d6856ed3449ad05928eaf76e018e22594537cfb026,d863576795886a9f6b9f39b25de95cc930f6c81ed002a5e4135e80fcfd5a5a36,c11fdcd2e78afab1ea05adb875256184e71227f247779ceafd65eef279198a13,approved,no
1646,NRA_1646.png,NRA_1646.json,Night Owl Video,Legendary,d0438d7b231a089b49c21f31deb1919ab4cef3b52d1c3ebe8e04f9366c6dce0d,97e932d6da3aad155e23c71649132aa12ba80f097930ca9dc360e0b36d231c17,d3d22dc9bf200b356be3c9edc2c9ae4eb02cfa5bd94c34d94f7018de885a7508,approved,no
1647,NRA_1647.png,NRA_1647.json,Night Owl Video,Legendary,17b02e64a76473232ed2ac48f6c21de3318f885ac0c64aefed73026227151793,3a8e06a6b9ea634933ade1b6ce7ff311e9d228d45763a3ded81f20cfa3bcd080,7828b8f2782e30cec945816fde00a1ef9f042c25422806896897e63f4b5495a7,approved,no
1648,NRA_1648.png,NRA_1648.json,Night Owl Video,Legendary,fda96c10b48aadf767b4fa1f4e8078993c35aacb5e19dcf07d5dd33456bfb05b,e0d61a3e8040629452b1c328af36dbbfa4321afde6660265999725d693f36ab9,ec82932dba99158dae1569ace2389bd2df0025e585c70d6343fece109a51025c,approved,no
1649,NRA_1649.png,NRA_1649.json,Night Owl Video,Legendary,91f281729411f95ae7381add652130a6b2e3f1c63c320bbecf2b4f8eab525e58,c0498c379e2e33f689ced63be549eae67b85c63146a349aa3e318dd7757d1c0a,f68a527392aff9d01fc928bd9e5975fb54d1b1c7085506eaadf15dc531a11711,approved,no
1650,NRA_1650.png,NRA_1650.json,Night Owl Video,Legendary,3c9e72cd775489e493440824ea4481cf9023449e00cfbddc2e4a498250eb8c7b,dc78b0c142a1557fc68e6ae6d3f79838c736135494a49f07c6aa550afa479c00,552c162d5a804f8a725c7b8c9b189ddf0b25b6e35fe405669dd24bbec28b7398,approved,no
1651,NRA_1651.png,NRA_1651.json,Token Pawn,Legendary,aef404835d61efa91527e2e00ef17976d07677e65c3f42585d24f0c56ea94e4e,caa4787987315bec3e8138c8ad858117adafc54ca65c346f02e749c8d64604de,8a71500deecee6e3d78ac1340aa847105ea4082f7146b1575c6a176e0ad4d6ea,approved,no
1652,NRA_1652.png,NRA_1652.json,Midnight Diner,Legendary,ea9afa771e966dc87c2fd99703246fa923555926703164e4fbc63c94f6712bd7,aae8fe93468244a30844cf2b1f7a61dac39667e5dff0fad72bab6a21f0e17a3b,9b7d6a12a11a3b04c44598c94daf36b751dff47e00a42f497631cca49d3e9bbc,approved,no
1653,NRA_1653.png,NRA_1653.json,Night Owl Video,Legendary,aac74585498e017eaacace45a930cc8987f2bf36d0d5b8ac352e4655c8ab9256,8d7ce1a43b45cee9d0e6ba940f09114a9d5b129994137e87feb013364e0d812a,5e60bdf244bfe104490fc68f6332c225724e11243513db57ab9c1c4c4d210f06,approved,no
1654,NRA_1654.png,NRA_1654.json,Night Owl Video,Legendary,e7d19d0c4cc0a55d4520317324d6196617d531f6970149a0c67b54c7e3d0675a,3fa0a77413fb1d29772925d0c878ae745f540abf0c73204c858758b24f4b0223,a1d876d84b08aaa147cb63bd1027e3a0df29c8f5eaa333ffaa86aa332507e39b,approved,no
1655,NRA_1655.png,NRA_1655.json,Token Pawn,Legendary,f81b62e8b078ce8fa504ecb7fcfcd5e393b3a29af7e06ddf721013917b7009e0,6b487636b4821e27cdba1e691442b28c92792d613d98caf89fe7067cfb1e7a78,e1392925036eac50b815dc8f0a2f6a751535de99bbad83ed1aa4bc463f654e85,approved,no
1656,NRA_1656.png,NRA_1656.json,Token Pawn,Legendary,d2274871263d4485e7fad210c8006d605b2eef32a075137ed873d9fb881be678,dfe6746e190aab85825a8fce4b9c4fdb5b9f71603cf32c686ec146b0e9fac5b8,34a409a80cb588c182edd60fcf4769948bcab2f91cdaa241e3d0990d53b033e5,approved,no
1657,NRA_1657.png,NRA_1657.json,Night Owl Video,Legendary,0b700ff67ef4bc06e9a7a268a1d3589ac3b263d65e73a29d1f10d033d78a4005,87bc7e7cbafbfc9db916d621594e7a785d4391c613b01bea162439caba77537f,667f7cd6eb38982d44700d51659eb117e8b22d60a98df395d4acd3df3bc5caba,approved,no
1658,NRA_1658.png,NRA_1658.json,Night Owl Video,Legendary,be27ef24cd54054fafddf14d0a6c5bee8433d90c4df1b233e834bb11efae30bb,7e5036dfd4623e5f7d0e421eb7745c6db29d94ce22c5183e1077545d93f1fe43,8dfa3d3553e55e067a2d0805840811f111cbc83380202570c1e9e943a402e43e,approved,no
1659,NRA_1659.png,NRA_1659.json,Midnight Diner,Legendary,bfe0626e263afb7925299a1ad142c47037037bdd90a6b77746f6162d54f5a04c,1d785b5f44e6eb028df675e07095a0c823333f987fdd82df93032c532903345e,9b52e54b9018959480fb3094fb61ba8df35f609911c0aba0cad55f1b0b414240,approved,no
1660,NRA_1660.png,NRA_1660.json,Side B Records,Legendary,231451cee7df626cbb7f55ad6bb22be2937b33d79accdbb17d24eb95e02daaf4,a34d1ac867e8f93c5eaa0d37b7dedf4dbb2553a022802052be3a34247fed1c5a,c65e7897db449a9baab7a744007a0db11e29b36798dee1b8840b920dddb2be4b,approved,no
1661,NRA_1661.png,NRA_1661.json,Side B Records,Legendary,759655fedb75e03b2c572b4fa194e249c26019887eddf82af555f6eb7f180a7b,2de66f4e0a487002d56b06ba7fa096b4c099994289342111a279d9722b88a915,6d6557cc69f8683790b2def7466a082af295ec54a421075ea976c3bb23006ec1,approved,no
1662,NRA_1662.png,NRA_1662.json,Side B Records,Legendary,6ef8123270f2055cfc674ff809deba8801ab866b0e6edd541bcd11f637eaf63d,85c0fee36c126628c9b0f31946d702ba470dad16547a05c1020a1401189ea960,a2f306ac93eb230677145b3f5e062d552e822f5c6346ffa50935791f8836c9e5,approved,no
1663,NRA_1663.png,NRA_1663.json,Midnight Diner,Ultra Rare,11ad4aea8ab47eba97ca4146ef16a8eac6bb727017eb46b5a471d52eb9f78287,d0f6269b0d890a7e3b44c60ad0c7466836cc71f76b28d871a1569637010c1285,f0e64d520b7582a87b8a8a7087071362ebe8dcaede4f88c8c08947fd56e1eb98,approved,no
1664,NRA_1664.png,NRA_1664.json,Midnight Diner,Ultra Rare,545085b5f4cd42c6dc07fdc32be6a61c1e6600b8faa4a9200815e5a3c342e956,63285a1305a4e382162732042170ba6a4a6036e91fa0432ab10639cb8e13a4cc,279b6fa3553cc70bec230d15d4585ed600acbf227729571f767fcb068676ab5b,approved,no
1665,NRA_1665.png,NRA_1665.json,Midnight Diner,Ultra Rare,f056deb01c4671e83c74f69a9b293a5bbe63f1b8a4bb5fd1a85b8d822d38ab8d,029340cf805950b22087f139ed7ce2c51f5b93881105c966fc4df9c224a1ae47,09bf51a7942a15323920911bb585efc473429e3867a2e22c1617816834fe624b,approved,no
1666,NRA_1666.png,NRA_1666.json,Side B Records,Ultra Rare,0ccc9aad3262779e72744e27bf0cd7f92f04e10f7d0921f7e2fd50aa18d8342a,193bc0d3579032ee11419e42e4d143c92f53c166f4d93dc6c3d22b38bf7e2812,f2c66ce56ed234af9ad043816a8508bf189c04e23c42eb1682b51a8fb6675d02,approved,no
1667,NRA_1667.png,NRA_1667.json,Token Pawn,Ultra Rare,e2217cea2abefc54f5e03b0fa25d4205fc5c128f0339a1db9dd5a19a5021d9a2,5ebfc164724eb97ba57d1b367cd26bd0567027b6931e44361a61a8a0762c457c,6d4a99309b4e35e53af29df9aac684eef1c4d48375f09c56b139bed5f64efc83,approved,no
1668,NRA_1668.png,NRA_1668.json,Night Owl Video,1/1,4ed93fc5ba2bb31f06e26444a3695b9d89d8228e697e125ff424030905e5a3a1,c0e5d1ee22a2a23cc5d29d002137cc5dba1094eed71d72b0b909db38a4d49c51,311e61c42b083af7f9ccc3006511388fb50352c9c6fb70843096f793c90e0d72,approved,yes
1669,NRA_1669.png,NRA_1669.json,Midnight Diner,1/1,ccef7b67962ab333a64e0aef42e22896e61a6f7497678803e729942e617374e5,2287355ea5170f8bb956a70702f4dc14dd11379005d42880324c33a519ceabb8,1ff06629b2c17557d6b22135ab46abbe50bf79c12d7685c2bdde43c04f02c4c9,approved,yes
1670,NRA_1670.png,NRA_1670.json,Pine Hollow General Store,Common,bc51c0d5c59f6c6f2823e4bf0fbc1c1e3522de10c6c916dcd2c8d5e09a4dd415,b1b617d5d1db0021cd2386eee6dfff2007a688c57f935d46d1e95ab854052eda,9f0f357d403ff7431aec8c7dcc63c717235d54e509a0736a733a24239d8e3c73,approved,no
1671,NRA_1671.png,NRA_1671.json,Pine Hollow General Store,Common,48cb2bdc79576a5cb074fd59e1a30a7eecc86ad2c7ffaec9be9c6e129911fc13,cd1e3eaf42fa11454426ad13ba7fbcd9bea1054fdf5f25809c6eaa60195d2bca,71668f38a1e1b154fa95a3837ac10808ea5b1ff2f00c1ba5cd26c4ce11f08056,approved,no
1672,NRA_1672.png,NRA_1672.json,Token Pawn,Common,983488724ee878361716b574d715ec532bc864347e4c7c193e2ee4bfcb3e7744,0ec528def1efbe4aaf17bcd61e0d2aa3a3457a5179c643002eda6c24fdc1a11c,0f58c97769a538460095726826554a19692b54f1dce6e7b37619474e5687f316,approved,no
1673,NRA_1673.png,NRA_1673.json,Pine Hollow General Store,Common,e8d1958e0688b816e4ab9cb8ff121e9a68af88c4eadba7cd6f2d4b4b0cb4f8bb,eb404bae6ebc178ee5d0cf764a6622157bba1282dc12713ee9e7bb15b7eb454c,14379e291c4b62c40dab0f9a3ff87e71ee0d5822061d09008738ff0b6e4d5afd,approved,no
1674,NRA_1674.png,NRA_1674.json,Sunset Mart,Common,ed1013c3ceb96e468b55bfb1bf72925cb554215173bfe6232fe1eed943615f40,c90a7a5f051e4979c7d40766453da76ed32dfa4836dbc7be070ebb1e6d568b9e,eb5278a267c5f57e92846939a51d7ce534cf641e15f504d4ecf4dad9a20bfbf8,approved,no
1675,NRA_1675.png,NRA_1675.json,Token Pawn,Common,14b340315e25445a0eb19cf45003071cc6243d79e9afa1cca2d0e0e4e9fe97db,77c90530e34d65894c3d4d9a6cdc57144a455906c6592f7f325cce56bab91dd0,f9b87703d6aed25cf9a26618f5202f0d46be7c44d5755f1fd1c59a261f98da9b,approved,no
1676,NRA_1676.png,NRA_1676.json,Side B Records,Common,370e9ad2643612188ccabfccbeff3d1358052cd7152b5f2ce65a3fcb7dcc707d,4a8a38fe4dfab6bb05d01644b77266597f756578daebf520be6609f04bf5f422,9c5369928138d5ae85033ddc8d1559ac14204257b32b1286cc55612b9bbcc201,approved,no
1677,NRA_1677.png,NRA_1677.json,Side B Records,Common,c4f19ae8e135d054978d3010d76f1987fafaa746b5e4170df67dca96c8c5ab20,ae14dac844f2a0e7fc7b5ff36a0e30dbaad9c82ead14a819ba69aefd495006c4,27d000062f244d8255a191da5fcf56062b70c3450cdd9a0b6ab0aa2e348f31fc,approved,no
1678,NRA_1678.png,NRA_1678.json,Side B Records,Common,a22eda57f0eba9ba60567c24906934fe55a9605b8c6e2ba41c194b65527f19d6,c811fc0c86fac0ed4eab7969458e88a8eb0b7d90b06eb3b8df46d61b58e41fd5,c968d177b3ea6b93aec448fad2e1ac7c7b0b9d0e172acae3214922cd4f878518,approved,no
1679,NRA_1679.png,NRA_1679.json,Token Pawn,Common,471c65f4cd105ea7c66d0acb14eacf135da5ffa27c4d883f16ac0b62b9f08fbb,b9c3005484ac0823934031ffe47abcb7ab353b71af416da2af9931546a470a25,401b709ccd016b1aea444823b0ebf00163c5f626a1d00e6d8b42fd28f1bb64dc,approved,no
1680,NRA_1680.png,NRA_1680.json,Pine Hollow General Store,Common,4acb50ffd10ae137a0740353ff95a79a1e7e09432faca0a7ab518fed1cab4146,76354fa11f808ddd90eb738f390ba44dbb69f15a21e7f079777b8c07a6ec2b58,f804fb5aefa1a16012407b016fbc4db29de0e8a6d0079d776f3f98f0bb16c668,approved,no
1681,NRA_1681.png,NRA_1681.json,Token Pawn,Common,13fadacc95fd2fcc34f2d540caaa1ed959bb782526bfe31d7dda87c9d4fa589b,eb9d6098750088f50a49713be9f9076d9f7321a877ecd9a1112375fb2fa93169,4f899b67bc77c2e41239bcb7c970acf2e64572f9546a207ca98b5e900e862371,approved,no
1682,NRA_1682.png,NRA_1682.json,Token Pawn,Common,7a944d6d3de159e56fdd0276671673aa34b6237c27bc26c23e4224f078a5ef10,85643696f02a57d032544e30917a9a3759adb4b642a2812c788afe5fd1dee5eb,3620c9051694a96633f89649edd0f33b3b7977e61e9373772cfd1b956e33c1b4,approved,no
1683,NRA_1683.png,NRA_1683.json,Token Pawn,Common,93d2abe834c58e4d8b2718a8b41d6f26a9800bdf5c90bba8bd41dd6d0447507b,81cf782d28637e396383a12e872563488a99c2b7525c8f48d13c2af55d1e91d2,881f0e678d1bc10661924dc8a31d5336b5b572f0ca2e1bd63aa66a9c9edae13a,approved,no
1684,NRA_1684.png,NRA_1684.json,Side B Records,Common,0ec3e6a95c2e89b7ddae8b6b1108eaf265a64da88d45cd4604adf05e7afbc810,759407e1a7d6c5c8ad05c7f9a7bbc2456a54ab65e4e7d31e4d775c07866bf3ff,ea3b813fdc96a3ca29fc2cffb7f051507cc13626c26ba0863e0921205007d919,approved,no
1685,NRA_1685.png,NRA_1685.json,Token Pawn,Common,0f56fdfb4d79c73437f1cc4b21a4f2283ed6a25094d32c3ddd26f9a61c20a829,b484568cbdf4c708652de441c09d882a2cb1280b9b46c93bdf44e90211f08d35,b3bc96e97329d142572330c137a31912ee58411e90a9e11b8391cc67dc0f0e46,approved,no
1686,NRA_1686.png,NRA_1686.json,Pine Hollow General Store,Common,95bdf31b1706eda42d20fc88b27ee04e4e62a503ae438cd5deeb36ee6f021d4e,3df28a2bcc6db1293bb29750b6683483d1f58970a31f7d7ce02321ef1184f7a6,2dd52d6c5cc23676327bc7eb0643df2297481093b739251bdfdd52407ad75203,approved,no
1687,NRA_1687.png,NRA_1687.json,Token Pawn,Common,2175092bfaf71ff99ceffdc10194e85bd4f8953c0f8fed22da1df41760f1ab73,68b6d03fadc39da8f3c7a5808e5d3098652e0f1c1bc040909fe3a40ff63a22a8,f4735b55a52dcdedf16688da146b73536c45e2df8da0b1dce1c47aab04ac104d,approved,no
1688,NRA_1688.png,NRA_1688.json,Sunset Mart,Common,b2ff91a5179ba4a8ca39c4b69ba7b3bb74689e4028b4fd85aa4e073c4ea01230,9e142c6a82d38c7b20bf3ba9029682d0d7808fedb984db6901401fc184a343cb,a6b0a7f58dcf31ee146d66ee1f4bd6f20af3e9f42483dbedb1b119963186825d,approved,no
1689,NRA_1689.png,NRA_1689.json,Pine Hollow General Store,Common,d34d5cb17c66b6715853e2420011cd64d563373f8c6e48af0ea1db85a9104457,d622b3d31cddaaf944870876a5160537dc9c9008199bcc6d8f04d071111395e4,fbc843fc99205a8248f1bc7bce991eae5e77bcf208492d848d1a7b0101db9c9f,approved,no
1690,NRA_1690.png,NRA_1690.json,Sunset Mart,Common,4902184e89b818323d45c7a08d34d007b1767f392848c16a37bc41de2d40255a,c383f1ad047b269856139236dc7d29fa95d289b29f377e5c2c3a12ccd68008f9,0ecb3addf63c950141fbb6195d3750aa945acf62af016777ebe234d69ec40d77,approved,no
1691,NRA_1691.png,NRA_1691.json,Token Pawn,Common,e51e00de7de77c480b004d44f120c85bfe02a458c15ee39723695daf52642b31,6661621cc3a06575d30c0fe791841337363d3273dc3d9866715b68bc72473568,ca329b930ce34a32efe715975705c0ec9923b07f89b8d11291bcf5e89eebf75e,approved,no
1692,NRA_1692.png,NRA_1692.json,Side B Records,Common,472b2476cb7a6910a6fa5a526262cba259b20ada5b3958b1f0bab402080ff4ab,37fdad8d1b965704ba80a7ed321d12251a9529ac9a9dfa1d1d2f530629db8b41,5023b93ebbfbb847b332f7d34217932901c3b54ad3832be7c10624246bc64141,approved,no
1693,NRA_1693.png,NRA_1693.json,Token Pawn,Common,b27b63e57a130f75085c26c8e51f827b8ea400fe72a57159d3ccfcdbd6684b73,f0e7ed70a8a14c618983971f5ca8567779c73fc1387c9cb92f97086a07033560,0e72616065a32cec7f3b5ee3d28b32f2a28ec7d1cdfbfcfc7596e5d6f20aeac6,approved,no
1694,NRA_1694.png,NRA_1694.json,Token Pawn,Common,d74143a8dd30000e1acc7e08117c0b19f5d83bf378f35bb1aae45210c515f00d,7518545afb85fb11edfc9c93240e396c5df844ea2f9689b6865040681844fbe7,e79081d4c48cd2cc5acbcb84e4d453fbe60bb40ad2da881606e7d7e717a25345,approved,no
1695,NRA_1695.png,NRA_1695.json,Side B Records,Common,1344f0910daa621568080d2ce0890f396543a8b4fff3cb435b31630c0a0df262,8448f5f0a791bd3a34520b349ad92011c925e699f730481461a660337eff829a,b7ad97eeb0d9dff9bb4c249b521934c1b8417b5467173fd94def8388a0a14ddf,approved,no
1696,NRA_1696.png,NRA_1696.json,Side B Records,Common,654eddb40fdf8236ca6280cc90da526b93af78266659ba380530ea072f6b5536,a31a22775222a6f0e638b009386f37a442af2c8c500d78b10e8a1e77c253b2fa,e9fb0840aa20f5b29473b85f3bdd0e4954967c214f8868fd55f5a94d8a6fbaa9,approved,no
1697,NRA_1697.png,NRA_1697.json,Token Pawn,Common,16d2b301420a7924d39bf12c7e060ab2c847e44793bb5714fe01768ca9648e8e,9698585c5efcb5167f4caabe2f94a32f3af6ff87b5d76351d79340159bc410cd,2a32bbff3cf51450f4a598bb70eaa4e0d07509de8a956a68364d240c7065f01d,approved,no
1698,NRA_1698.png,NRA_1698.json,Pine Hollow General Store,Common,67e5a1a6772c0115b937f71cfd38703b8de2088b9d6b8dc84c428f88a43235b2,f0506df1810dbaf6970fe21a7aa0f55803f976fce9d5bdbed7211abd085d1f85,495fdcaa56dcdf0f0f719fe822b74eddd147fcea4a9e5a08b3e6110e0a5e21ea,approved,no
